# Plummer Sphere Model Random Initial Conditions - 1000 particles 
# The particles are put in orbit of a disk galaxy potential all with vertical parallel velocities with same magnitude
# 
#       position_x           position_y           position_z           velocity_x           velocity_y           velocity_z             masses    
      1.99777108e+01       4.45068094e-01      -9.50771720e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.84457183e+01      -4.14638929e-01      -1.41009886e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12004131e+01       1.37194992e-01       2.82030466e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00538318e+01       3.23102854e-01       6.05881123e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.08536154e+01       1.48147451e-01      -1.18810751e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.04486306e+01      -1.69257758e+00      -1.13115861e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95649978e+01       1.99243797e-01      -1.33405963e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.92325159e+01      -2.09758267e-01      -4.82677915e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98643952e+01      -1.01164394e-01       3.38528375e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.93924130e+01       4.65581624e-01       6.22135415e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95176786e+01      -7.57997798e-01       2.58346397e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12875221e+01      -9.21090404e-01      -2.27217305e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.92488946e+01      -4.81025446e-01       8.26769775e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.93539521e+01       2.29226808e-01      -1.19619477e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.91581467e+01       3.34657292e-01      -1.37139346e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94955484e+01       1.98383034e+00      -7.91750380e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.08693908e+01      -2.71018116e-01       4.57510937e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06030669e+01      -1.67149947e+00      -4.11155343e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97785933e+01      -3.08683971e-01       1.68289816e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95407961e+01      -1.60141335e+00       1.39352871e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.77637405e+01       9.25005893e-01      -2.18637462e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94595694e+01       1.08747930e+00       1.08736676e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.19465899e+01       3.58069027e-01      -3.59103864e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.89355576e+01      -1.33962492e+00       1.52653801e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02969938e+01      -8.07327631e-01      -1.04375481e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01840658e+01      -1.11990409e+00      -2.87611161e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.91489803e+01      -1.27966995e+00      -9.32999778e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99276109e+01      -7.29066830e-01      -3.84930928e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06759676e+01      -7.80818267e-01       1.38603916e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00717247e+01      -5.35047763e-02      -7.79578432e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.04262525e+01      -4.94945500e-01       1.03814856e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.96600871e+01      -5.29314675e-01      -1.33025468e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97066724e+01      -5.36546714e-01       9.15014949e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.20564217e+01       1.08806025e+00       6.54710600e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94891298e+01      -5.42219903e-01      -1.24751580e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98573534e+01       6.70485599e-01      -1.18395028e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12462345e+01       8.31858504e-01       1.75766712e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12907371e+01       4.89523231e-01       1.01353795e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06192989e+01       3.54806236e-01       7.09165793e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97417700e+01       2.98293038e-02      -1.41110976e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97562282e+01      -4.36760837e-02      -1.36556238e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97238110e+01      -5.85674688e-01       1.26671145e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.13370948e+01      -1.37850949e+00      -7.97607288e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12242958e+01      -2.03915581e+00      -2.26565760e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94610015e+01       3.53143387e-01      -4.15438266e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.15060158e+01       2.55512221e-01      -3.27581677e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.90511526e+01       7.96309598e-02      -3.78125841e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01387056e+01       5.60338684e-01       1.49843803e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01239545e+01       2.31726082e+00      -3.18805989e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99948469e+01      -1.75423762e+00      -7.32243947e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.05636179e+01       1.07378952e+00       6.72089398e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12670048e+01       7.33427652e-01      -1.35761164e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02465372e+01      -8.83661780e-01      -4.95325879e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.28417600e+01       6.20353160e-01       6.25893620e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.91927832e+01       1.12928806e+00       2.58653757e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06713835e+01      -5.70030164e-01      -1.91762111e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94989157e+01      -9.42218581e-01      -2.21803272e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00777527e+01      -1.56748259e+00       7.52869027e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01261158e+01      -7.19535041e-01      -3.51233699e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95974698e+01       1.97028020e-01      -7.05134598e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.03509538e+01       1.03954945e-02       5.73923438e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.96840535e+01       1.54912783e-02      -1.94434364e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99254502e+01       7.91816907e-01       1.45632897e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.92034686e+01       2.68544931e-01       6.38943165e-03       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.90579592e+01      -1.09290177e+00       1.15622303e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.76448069e+01       5.68627571e-01      -1.44414904e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02169458e+01       6.03771755e-02       2.61248281e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.96595950e+01       1.54143290e+00      -1.16288402e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99993836e+01       1.37221278e+00       1.53344588e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.83001879e+01      -2.40289953e-01      -5.66351322e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95150150e+01      -9.17596028e-02       2.32885764e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95479594e+01      -4.17835720e-02      -2.27259798e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.26830651e+01      -2.28561290e+00      -2.22590794e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00745837e+01      -2.36265179e-02      -6.69140262e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.85064938e+01      -1.40734382e+00       4.13711436e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99705797e+01       5.53123542e-01      -3.97643119e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.63723110e+01       5.15231070e-02      -6.58645365e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.86046929e+01       1.87232470e+00      -8.84643854e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00060438e+01       5.94889379e-01       2.29790837e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.84319163e+01       9.50541414e-01       3.91701343e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01858896e+01      -1.69160591e-01      -4.12607180e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.89090628e+01       7.11461792e-01       1.07071416e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98389813e+01       6.53740897e-01       2.03554386e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97811601e+01      -2.41616842e-01      -7.01924701e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.86176200e+01      -2.24304687e-01      -3.77393459e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.14803642e+01       6.41966858e-01      -2.43118808e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.05602892e+01       4.36008537e-01      -6.41471563e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.83663468e+01      -1.57026266e+00       7.79634364e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.17763794e+01      -3.21806248e-01       1.17240577e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.11067729e+01       2.28207884e-01      -3.06036670e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.81671421e+01      -2.37474900e+00       1.53336529e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.94547875e+01       3.82285476e-01      -1.84259051e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99604762e+01      -1.11963150e+00       1.59000630e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00186337e+01       4.81504746e-01       7.33053810e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.99255626e+01      -4.01862216e+00      -5.45691839e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06605244e+01      -1.69199665e+00      -1.27559706e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02569599e+01       8.71303108e-02      -7.28145548e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.87202985e+01      -1.41820308e+00      -7.61176233e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97933962e+01       3.17035214e-01       3.79098597e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.86687966e+01       1.55544583e+00       2.07799623e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00952296e+01      -1.27216463e+00       1.19440168e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.85770377e+01       8.89455187e-01       5.03227795e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01235425e+01       1.95128080e+00       5.94807919e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02674487e+01      -1.00920555e+00       2.27136529e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.15150944e+01       1.68592826e+00       2.92960904e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.96707821e+01       4.00642591e-02      -2.59284746e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.93277603e+01      -5.29079978e-01       4.77228372e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95789128e+01       1.47856834e+00       5.45768324e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97903397e+01       6.88182804e-02      -6.26345171e-03       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.03587937e+01       1.05978387e+00      -3.97767600e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95000739e+01       3.60608154e-01       1.59295228e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.12765604e+01      -8.87793352e-01       8.29302381e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.08047405e+01       4.53105218e-01       7.75569663e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02766053e+01       2.53274700e-01       5.58525179e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98198343e+01       8.17731271e-01      -1.67793921e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95717806e+01       4.29240873e-02       4.19102601e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.75013512e+01      -6.25696649e-01       6.07390799e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00543760e+01      -2.79680325e-01      -4.34424852e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.03078350e+01       3.88649223e-01       8.13716000e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.29805486e+01      -5.71426397e-01       5.10024950e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.08506014e+01      -1.86757723e-01       1.58489133e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.97424352e+01      -1.74157626e-01       1.04702501e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.17339256e+01       1.40377830e+00      -7.81434426e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.96872927e+01      -2.89909387e-01       4.08260946e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95280936e+01       7.39504973e-01      -7.02307958e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.15546456e+01       2.00481736e+00      -2.70498677e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.14878634e+01      -2.89571443e-02      -7.27295992e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.04185180e+01       2.39215754e+00      -2.69769058e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.80816602e+01       1.70023735e+00      -7.03109460e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02858375e+01      -7.05305792e-01       5.08199724e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.84564847e+01       1.21040504e+00      -8.58209574e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.03235237e+01       1.76903816e+00       1.04520430e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.01008631e+01      -9.67330849e-01      -5.19806516e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.95139601e+01      -7.60736825e-01      -9.06500655e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.93290696e+01      -2.08411915e-01      -9.57565991e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.05122515e+01      -3.98038396e-01       1.81948862e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.90586699e+01      -1.30627637e+00      -5.88679867e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98062139e+01       1.89120520e-02      -7.98122505e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98600911e+01      -6.51498080e-01      -8.10595733e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.06406468e+01      -7.13130772e-01      -5.08463938e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.86706428e+01      -3.43164458e-01       2.13592625e+00       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.04877185e+01       2.52047928e-01      -6.42777576e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.00599519e+01      -3.89279050e-01       5.45405485e-02       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.02379971e+01       1.19871992e-01       1.00965740e-03       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      2.04092417e+01      -2.99236331e-01      -9.87382801e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
      1.98614127e+01       1.19864982e+00       7.75241255e-01       0.00000000e+00       0.00000000e+00       1.00000000e+02       9.42866034e-04
